id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,R2,R2train
reg_6_436_34_0_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,0,mlrnet,mlrnetresblock,0,nohp,3.420006275177002,True,0.4039754881678217,0.6687026900381673
reg_6_436_34_0_NN_regularnetstandard_0_nohp,reg,6,436,34,0,NN,regularnetstandard,0,nohp,2.1716885566711426,True,0.3745544126706699,0.7226459998046277
reg_6_436_34_0_NN_regularnetresblock_0_nohp,reg,6,436,34,0,NN,regularnetresblock,0,nohp,4.096785545349121,True,0.39098820813506396,0.6959728210652341
reg_6_436_34_1_GBDT_CAT_0_nohp,reg,6,436,34,1,GBDT,CAT,0,nohp,51.13489770889282,True,0.4073546429861775,0.9593425168333416
reg_6_436_34_1_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,1,mlrnet,mlrnetstandard,0,nohp,3.305453062057495,True,0.3132438889042617,0.6143233097189218
reg_6_436_34_1_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,1,mlrnet,mlrnetresblock,0,nohp,3.3918235301971436,True,0.2940011702946025,0.6095699928688351
reg_6_436_34_1_NN_regularnetstandard_0_nohp,reg,6,436,34,1,NN,regularnetstandard,0,nohp,2.12599778175354,True,0.3321029921749453,0.6457761775624485
reg_6_436_34_1_NN_regularnetresblock_0_nohp,reg,6,436,34,1,NN,regularnetresblock,0,nohp,4.04922342300415,True,0.370950620106967,0.6222999490296981
reg_6_436_34_2_GBDT_CAT_0_nohp,reg,6,436,34,2,GBDT,CAT,0,nohp,50.371262073516846,True,0.4527233456773865,0.9629846553564554
reg_6_436_34_2_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,2,mlrnet,mlrnetstandard,0,nohp,3.3420021533966064,True,0.3625190577552957,0.6815023935439906
reg_6_436_34_2_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,2,mlrnet,mlrnetresblock,0,nohp,3.439647674560547,True,0.3796403019310679,0.6569974978626916
reg_6_436_34_2_NN_regularnetstandard_0_nohp,reg,6,436,34,2,NN,regularnetstandard,0,nohp,2.191579818725586,True,0.4084137919004015,0.7002881212623848
reg_6_436_34_2_NN_regularnetresblock_0_nohp,reg,6,436,34,2,NN,regularnetresblock,0,nohp,4.217434644699097,True,0.3976641577999559,0.6708511334095328
reg_6_436_34_3_GBDT_CAT_0_nohp,reg,6,436,34,3,GBDT,CAT,0,nohp,51.666348457336426,True,0.6334273037678539,0.9591189085752709
reg_6_436_34_3_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,3,mlrnet,mlrnetstandard,0,nohp,3.3727266788482666,True,0.39587262045100047,0.5448198378121837
reg_6_436_34_3_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,3,mlrnet,mlrnetresblock,0,nohp,3.4835894107818604,True,0.4359976975308667,0.5809722889659039
reg_6_436_34_3_NN_regularnetstandard_0_nohp,reg,6,436,34,3,NN,regularnetstandard,0,nohp,2.2193682193756104,True,0.5088494073364335,0.7999872640242797
reg_6_436_34_3_NN_regularnetresblock_0_nohp,reg,6,436,34,3,NN,regularnetresblock,0,nohp,4.269471168518066,True,0.42603634844211646,0.8446688277817016
reg_6_436_34_4_GBDT_CAT_0_nohp,reg,6,436,34,4,GBDT,CAT,0,nohp,52.47298717498779,True,0.5491410304826181,0.9579927273382272
reg_6_436_34_4_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,4,mlrnet,mlrnetstandard,0,nohp,3.4463300704956055,True,0.38403082417607914,0.824131575850635
reg_6_436_34_4_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,4,mlrnet,mlrnetresblock,0,nohp,3.495833158493042,True,0.49284214072918975,0.5812507222782058
reg_6_436_34_4_NN_regularnetstandard_0_nohp,reg,6,436,34,4,NN,regularnetstandard,0,nohp,2.26037335395813,True,0.42268038986785694,0.8456088815779527
reg_6_436_34_4_NN_regularnetresblock_0_nohp,reg,6,436,34,4,NN,regularnetresblock,0,nohp,4.349656581878662,True,0.43355271732016,0.8501277537078438
reg_6_436_34_5_GBDT_CAT_0_nohp,reg,6,436,34,5,GBDT,CAT,0,nohp,51.666375160217285,True,0.6431690305402158,0.958176526757457
reg_6_436_34_5_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,5,mlrnet,mlrnetstandard,0,nohp,3.5736775398254395,True,0.5155452722305809,0.8203733641065569
reg_6_436_34_5_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,5,mlrnet,mlrnetresblock,0,nohp,3.608049154281616,True,0.4191406952713066,0.793499203693488
reg_6_436_34_5_NN_regularnetstandard_0_nohp,reg,6,436,34,5,NN,regularnetstandard,0,nohp,2.2869720458984375,True,0.6430625963893815,0.7924046597413028
reg_6_436_34_5_NN_regularnetresblock_0_nohp,reg,6,436,34,5,NN,regularnetresblock,0,nohp,4.474935531616211,True,0.5964649429498148,0.8190148876166732
reg_6_436_34_6_GBDT_CAT_0_nohp,reg,6,436,34,6,GBDT,CAT,0,nohp,52.36174702644348,True,0.6738065769177295,0.962072813877485
reg_6_436_34_6_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,6,mlrnet,mlrnetstandard,0,nohp,3.5188498497009277,True,-0.060396351089593736,0.8375504651490279
reg_6_436_34_6_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,6,mlrnet,mlrnetresblock,0,nohp,3.5822620391845703,True,0.18183049600051993,0.8281919443581456
reg_6_436_34_6_NN_regularnetstandard_0_nohp,reg,6,436,34,6,NN,regularnetstandard,0,nohp,2.297804355621338,True,0.5894567373224779,0.873607547266514
reg_6_436_34_6_NN_regularnetresblock_0_nohp,reg,6,436,34,6,NN,regularnetresblock,0,nohp,4.330400466918945,True,0.6076978197574521,0.8441055370006291
reg_6_436_34_7_GBDT_CAT_0_nohp,reg,6,436,34,7,GBDT,CAT,0,nohp,52.49493217468262,True,0.44643578767715353,0.9628667650994356
reg_6_436_34_7_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,7,mlrnet,mlrnetstandard,0,nohp,3.47518253326416,True,0.43220029427753315,0.6836153913837812
reg_6_436_34_7_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,7,mlrnet,mlrnetresblock,0,nohp,3.606346368789673,True,0.4657816392190606,0.7310882163171546
reg_6_436_34_7_NN_regularnetstandard_0_nohp,reg,6,436,34,7,NN,regularnetstandard,0,nohp,2.2913949489593506,True,0.17160298212699854,0.8683848558372316
reg_6_436_34_7_NN_regularnetresblock_0_nohp,reg,6,436,34,7,NN,regularnetresblock,0,nohp,4.357229709625244,True,0.39430089595734796,0.8280796763689826
reg_6_436_34_8_GBDT_CAT_0_nohp,reg,6,436,34,8,GBDT,CAT,0,nohp,52.01788115501404,True,0.5834654432698279,0.9589139935658221
reg_6_436_34_8_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,8,mlrnet,mlrnetstandard,0,nohp,3.4563775062561035,True,0.48440180024987944,0.6167609781970307
reg_6_436_34_8_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,8,mlrnet,mlrnetresblock,0,nohp,3.576401710510254,True,0.49287722534720757,0.6333948308910236
reg_6_436_34_8_NN_regularnetstandard_0_nohp,reg,6,436,34,8,NN,regularnetstandard,0,nohp,2.2149698734283447,True,0.527155270735189,0.7147275845992669
reg_6_436_34_8_NN_regularnetresblock_0_nohp,reg,6,436,34,8,NN,regularnetresblock,0,nohp,4.313491106033325,True,0.49974496582177397,0.713093232523927
reg_6_436_34_9_GBDT_CAT_0_nohp,reg,6,436,34,9,GBDT,CAT,0,nohp,52.14308714866638,True,0.43756514595784735,0.9633287755521341
reg_6_436_34_9_mlrnet_mlrnetstandard_0_nohp,reg,6,436,34,9,mlrnet,mlrnetstandard,0,nohp,3.486400604248047,True,0.44473581490552516,0.7250903318490327
reg_6_436_34_9_mlrnet_mlrnetresblock_0_nohp,reg,6,436,34,9,mlrnet,mlrnetresblock,0,nohp,3.5652637481689453,True,0.48455468156781945,0.6723631272678475
reg_6_436_34_9_NN_regularnetstandard_0_nohp,reg,6,436,34,9,NN,regularnetstandard,0,nohp,2.3083691596984863,True,0.3870090722952947,0.8280469020536847
reg_6_436_34_9_NN_regularnetresblock_0_nohp,reg,6,436,34,9,NN,regularnetresblock,0,nohp,4.398516416549683,True,0.3407046626902134,0.8490134486892867
reg_7_726_18_0_GBDT_CAT_0_nohp,reg,7,726,18,0,GBDT,CAT,0,nohp,43.77630591392517,True,0.6197723912090034,0.9350480437275815
reg_7_726_18_0_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,0,mlrnet,mlrnetstandard,0,nohp,8.321489810943604,True,0.5363421957785999,0.7036387392855201
reg_7_726_18_0_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,0,mlrnet,mlrnetresblock,0,nohp,3.5501837730407715,True,0.5399570332282142,0.685185767885289
reg_7_726_18_0_NN_regularnetstandard_0_nohp,reg,7,726,18,0,NN,regularnetstandard,0,nohp,2.2500112056732178,True,0.5420945978143527,0.7088759873870398
reg_7_726_18_0_NN_regularnetresblock_0_nohp,reg,7,726,18,0,NN,regularnetresblock,0,nohp,4.246613025665283,True,0.5389272662977458,0.7210825703785864
reg_7_726_18_1_GBDT_CAT_0_nohp,reg,7,726,18,1,GBDT,CAT,0,nohp,43.9288010597229,True,0.5507308405581447,0.9379247159749386
reg_7_726_18_1_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,1,mlrnet,mlrnetstandard,0,nohp,3.403454303741455,True,0.48298852679514437,0.6703534309199484
reg_7_726_18_1_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,1,mlrnet,mlrnetresblock,0,nohp,3.4899868965148926,True,0.48153322473468074,0.67952329715531
reg_7_726_18_1_NN_regularnetstandard_0_nohp,reg,7,726,18,1,NN,regularnetstandard,0,nohp,2.1870460510253906,True,0.4795995764963916,0.6476103224289875
reg_7_726_18_1_NN_regularnetresblock_0_nohp,reg,7,726,18,1,NN,regularnetresblock,0,nohp,4.181640148162842,True,0.4998572464658694,0.7335862227210231
reg_7_726_18_2_GBDT_CAT_0_nohp,reg,7,726,18,2,GBDT,CAT,0,nohp,43.83497738838196,True,0.7043808354502521,0.9376663778927458
reg_7_726_18_2_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,2,mlrnet,mlrnetstandard,0,nohp,3.412203550338745,True,0.6038365819081868,0.6410102788330477
reg_7_726_18_2_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,2,mlrnet,mlrnetresblock,0,nohp,3.554011583328247,True,0.636438376962337,0.651314541920911
reg_7_726_18_2_NN_regularnetstandard_0_nohp,reg,7,726,18,2,NN,regularnetstandard,0,nohp,2.237966775894165,True,0.6138732452788971,0.6468746480998226
reg_7_726_18_2_NN_regularnetresblock_0_nohp,reg,7,726,18,2,NN,regularnetresblock,0,nohp,4.2355968952178955,True,-1.9593267923072246,0.8478287922710925
reg_7_726_18_3_GBDT_CAT_0_nohp,reg,7,726,18,3,GBDT,CAT,0,nohp,43.7419056892395,True,0.6401549362815742,0.9354589642098713
reg_7_726_18_3_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,3,mlrnet,mlrnetstandard,0,nohp,3.537322998046875,True,0.5724192400044795,0.8401175448935366
reg_7_726_18_3_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,3,mlrnet,mlrnetresblock,0,nohp,3.5475807189941406,True,0.535944234831469,0.7954412116091114
reg_7_726_18_3_NN_regularnetstandard_0_nohp,reg,7,726,18,3,NN,regularnetstandard,0,nohp,2.3283960819244385,True,0.5438706398028439,0.8827531260160341
reg_7_726_18_3_NN_regularnetresblock_0_nohp,reg,7,726,18,3,NN,regularnetresblock,0,nohp,4.49980354309082,True,0.4976858118313854,0.9087546522956264
reg_7_726_18_4_GBDT_CAT_0_nohp,reg,7,726,18,4,GBDT,CAT,0,nohp,43.77992796897888,True,0.7151601498529739,0.9361470024539544
reg_7_726_18_4_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,4,mlrnet,mlrnetstandard,0,nohp,3.3979711532592773,True,0.6869054951781117,0.6196101231308193
reg_7_726_18_4_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,4,mlrnet,mlrnetresblock,0,nohp,3.479844808578491,True,0.6842535085101327,0.6222361255111768
reg_7_726_18_4_NN_regularnetstandard_0_nohp,reg,7,726,18,4,NN,regularnetstandard,0,nohp,2.3328161239624023,True,0.6772541835253714,0.833418928285629
reg_7_726_18_4_NN_regularnetresblock_0_nohp,reg,7,726,18,4,NN,regularnetresblock,0,nohp,4.224835157394409,True,0.669955088434585,0.8861247619626862
reg_7_726_18_5_GBDT_CAT_0_nohp,reg,7,726,18,5,GBDT,CAT,0,nohp,43.8133487701416,True,0.707712199585276,0.9306381248373496
reg_7_726_18_5_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,5,mlrnet,mlrnetstandard,0,nohp,3.4859588146209717,True,0.6809178516851305,0.8085515467505342
reg_7_726_18_5_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,5,mlrnet,mlrnetresblock,0,nohp,3.5874059200286865,True,0.639942850227267,0.8312297343894108
reg_7_726_18_5_NN_regularnetstandard_0_nohp,reg,7,726,18,5,NN,regularnetstandard,0,nohp,2.339172601699829,True,0.7073607581234672,0.7377750073247248
reg_7_726_18_5_NN_regularnetresblock_0_nohp,reg,7,726,18,5,NN,regularnetresblock,0,nohp,4.311909914016724,True,0.670479193773095,0.6991823951648541
reg_7_726_18_6_GBDT_CAT_0_nohp,reg,7,726,18,6,GBDT,CAT,0,nohp,43.61040425300598,True,0.6186694561830444,0.9338053833120209
reg_7_726_18_6_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,6,mlrnet,mlrnetstandard,0,nohp,3.427464246749878,True,0.597971458857142,0.6493272903954015
reg_7_726_18_6_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,6,mlrnet,mlrnetresblock,0,nohp,3.511045217514038,True,0.6146616065080409,0.6633851464552428
reg_7_726_18_6_NN_regularnetstandard_0_nohp,reg,7,726,18,6,NN,regularnetstandard,0,nohp,2.221494674682617,True,0.6008496786200531,0.6639612756346926
reg_7_726_18_6_NN_regularnetresblock_0_nohp,reg,7,726,18,6,NN,regularnetresblock,0,nohp,4.1834611892700195,True,0.5959721839999207,0.6535669774667536
reg_7_726_18_7_GBDT_CAT_0_nohp,reg,7,726,18,7,GBDT,CAT,0,nohp,44.36103701591492,True,0.62257641262771,0.9369196947612919
reg_7_726_18_7_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,7,mlrnet,mlrnetstandard,0,nohp,3.4329726696014404,True,0.613536337972232,0.7517312131326245
reg_7_726_18_7_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,7,mlrnet,mlrnetresblock,0,nohp,3.561673879623413,True,0.5153016212056569,0.8060107250091324
reg_7_726_18_7_NN_regularnetstandard_0_nohp,reg,7,726,18,7,NN,regularnetstandard,0,nohp,2.3456339836120605,True,0.5976389217276488,0.8311006493723624
reg_7_726_18_7_NN_regularnetresblock_0_nohp,reg,7,726,18,7,NN,regularnetresblock,0,nohp,4.350869178771973,True,0.5469503600932654,0.7979167174787731
reg_7_726_18_8_GBDT_CAT_0_nohp,reg,7,726,18,8,GBDT,CAT,0,nohp,43.85951066017151,True,0.7044768044029113,0.9372337132362565
reg_7_726_18_8_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,8,mlrnet,mlrnetstandard,0,nohp,3.526582956314087,True,0.6055735720542217,0.8233500100071967
reg_7_726_18_8_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,8,mlrnet,mlrnetresblock,0,nohp,3.6151397228240967,True,0.560736941595201,0.7297966862007601
reg_7_726_18_8_NN_regularnetstandard_0_nohp,reg,7,726,18,8,NN,regularnetstandard,0,nohp,2.3393607139587402,True,0.596926167601278,0.7792317431822283
reg_7_726_18_8_NN_regularnetresblock_0_nohp,reg,7,726,18,8,NN,regularnetresblock,0,nohp,4.365201711654663,True,0.6002557362978111,0.7761809623571874
reg_7_726_18_9_GBDT_CAT_0_nohp,reg,7,726,18,9,GBDT,CAT,0,nohp,43.77111840248108,True,0.5412240403321008,0.9408339548257731
reg_7_726_18_9_mlrnet_mlrnetstandard_0_nohp,reg,7,726,18,9,mlrnet,mlrnetstandard,0,nohp,3.5890281200408936,True,0.4811667610626176,0.8133202548804002
reg_7_726_18_9_mlrnet_mlrnetresblock_0_nohp,reg,7,726,18,9,mlrnet,mlrnetresblock,0,nohp,3.6204488277435303,True,0.4982931735997782,0.7907276222010218
reg_7_726_18_9_NN_regularnetstandard_0_nohp,reg,7,726,18,9,NN,regularnetstandard,0,nohp,2.4775261878967285,True,0.43061591100373364,0.8281493142746821
reg_7_726_18_9_NN_regularnetresblock_0_nohp,reg,7,726,18,9,NN,regularnetresblock,0,nohp,4.459220886230469,True,0.49517000032831515,0.8635448708035368
reg_8_512_26_0_GBDT_CAT_0_nohp,reg,8,512,26,0,GBDT,CAT,0,nohp,48.47083353996277,True,0.9883209334716122,0.9991062698507875
reg_8_512_26_0_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,0,mlrnet,mlrnetstandard,0,nohp,8.353338956832886,True,0.9708667607190012,0.9899399541934928
reg_8_512_26_0_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,0,mlrnet,mlrnetresblock,0,nohp,3.7925565242767334,True,0.9757015505347222,0.9917558815734637
reg_8_512_26_0_NN_regularnetstandard_0_nohp,reg,8,512,26,0,NN,regularnetstandard,0,nohp,2.4660556316375732,True,0.9774731976605696,0.9940716187409191
reg_8_512_26_0_NN_regularnetresblock_0_nohp,reg,8,512,26,0,NN,regularnetresblock,0,nohp,4.613556623458862,True,0.9803954483122308,0.9945804388130031
reg_8_512_26_1_GBDT_CAT_0_nohp,reg,8,512,26,1,GBDT,CAT,0,nohp,48.55457901954651,True,0.9787737518332058,0.9990181450990633
reg_8_512_26_1_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,1,mlrnet,mlrnetstandard,0,nohp,4.082549571990967,True,0.9665382319699333,0.9865603668858529
reg_8_512_26_1_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,1,mlrnet,mlrnetresblock,0,nohp,3.95544171333313,True,0.970400634166362,0.9853581429880356
reg_8_512_26_1_NN_regularnetstandard_0_nohp,reg,8,512,26,1,NN,regularnetstandard,0,nohp,2.4095916748046875,True,0.9807180438148669,0.9896649382717121
reg_8_512_26_1_NN_regularnetresblock_0_nohp,reg,8,512,26,1,NN,regularnetresblock,0,nohp,4.531188011169434,True,0.9781617050127729,0.9877051940252799
reg_8_512_26_2_GBDT_CAT_0_nohp,reg,8,512,26,2,GBDT,CAT,0,nohp,48.49633741378784,True,0.9116673901671405,0.9989540727832267
reg_8_512_26_2_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,2,mlrnet,mlrnetstandard,0,nohp,3.5852489471435547,True,0.883769309992623,0.9949463656440919
reg_8_512_26_2_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,2,mlrnet,mlrnetresblock,0,nohp,3.7878265380859375,True,0.8825040289786874,0.995581364912585
reg_8_512_26_2_NN_regularnetstandard_0_nohp,reg,8,512,26,2,NN,regularnetstandard,0,nohp,2.3489434719085693,True,0.8751666214925363,0.9950747341620066
reg_8_512_26_2_NN_regularnetresblock_0_nohp,reg,8,512,26,2,NN,regularnetresblock,0,nohp,4.3775718212127686,True,0.8764828000245184,0.9952811215850825
reg_8_512_26_3_GBDT_CAT_0_nohp,reg,8,512,26,3,GBDT,CAT,0,nohp,47.975773096084595,True,0.9306461738111548,0.999179352155689
reg_8_512_26_3_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,3,mlrnet,mlrnetstandard,0,nohp,3.4784698486328125,True,0.9451557217543484,0.992475528145262
reg_8_512_26_3_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,3,mlrnet,mlrnetresblock,0,nohp,3.697422504425049,True,0.951416024643328,0.9934297812098368
reg_8_512_26_3_NN_regularnetstandard_0_nohp,reg,8,512,26,3,NN,regularnetstandard,0,nohp,2.3168816566467285,True,0.9540659535068344,0.9923695466121447
reg_8_512_26_3_NN_regularnetresblock_0_nohp,reg,8,512,26,3,NN,regularnetresblock,0,nohp,4.449509143829346,True,0.9628549121185933,0.9936035662990318
reg_8_512_26_4_GBDT_CAT_0_nohp,reg,8,512,26,4,GBDT,CAT,0,nohp,47.74329090118408,True,0.9743345581141495,0.9990602554257009
reg_8_512_26_4_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,4,mlrnet,mlrnetstandard,0,nohp,3.494694948196411,True,0.9357531455320953,0.9923958466378113
reg_8_512_26_4_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,4,mlrnet,mlrnetresblock,0,nohp,3.587644577026367,True,0.937744280627919,0.9931602486075184
reg_8_512_26_4_NN_regularnetstandard_0_nohp,reg,8,512,26,4,NN,regularnetstandard,0,nohp,2.3491005897521973,True,0.9586958831689275,0.9937506560630999
reg_8_512_26_4_NN_regularnetresblock_0_nohp,reg,8,512,26,4,NN,regularnetresblock,0,nohp,4.381805896759033,True,0.9662321608402501,0.9944526920878157
reg_8_512_26_5_GBDT_CAT_0_nohp,reg,8,512,26,5,GBDT,CAT,0,nohp,47.54985451698303,True,0.9863195996811939,0.9989743023703588
reg_8_512_26_5_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,5,mlrnet,mlrnetstandard,0,nohp,3.49930477142334,True,0.963530688946525,0.9918599442469577
reg_8_512_26_5_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,5,mlrnet,mlrnetresblock,0,nohp,3.7014243602752686,True,0.9666158913516643,0.9939372599595239
reg_8_512_26_5_NN_regularnetstandard_0_nohp,reg,8,512,26,5,NN,regularnetstandard,0,nohp,2.327214241027832,True,0.9796521602173587,0.9955124831552254
reg_8_512_26_5_NN_regularnetresblock_0_nohp,reg,8,512,26,5,NN,regularnetresblock,0,nohp,4.358328104019165,True,0.9798314037356657,0.9950649271540721
reg_8_512_26_6_GBDT_CAT_0_nohp,reg,8,512,26,6,GBDT,CAT,0,nohp,47.53029131889343,True,0.9732748506770976,0.9991390352168873
reg_8_512_26_6_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,6,mlrnet,mlrnetstandard,0,nohp,3.7793917655944824,True,0.9522046843363592,0.986682265372452
reg_8_512_26_6_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,6,mlrnet,mlrnetresblock,0,nohp,3.728916883468628,True,0.9564273485764487,0.9855276503857743
reg_8_512_26_6_NN_regularnetstandard_0_nohp,reg,8,512,26,6,NN,regularnetstandard,0,nohp,2.279623508453369,True,0.9548818884968194,0.987312506276576
reg_8_512_26_6_NN_regularnetresblock_0_nohp,reg,8,512,26,6,NN,regularnetresblock,0,nohp,4.389126300811768,True,0.9585063369967509,0.9877377403487423
reg_8_512_26_7_GBDT_CAT_0_nohp,reg,8,512,26,7,GBDT,CAT,0,nohp,47.09471869468689,True,0.9551517872161606,0.998931615177547
reg_8_512_26_7_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,7,mlrnet,mlrnetstandard,0,nohp,3.5021135807037354,True,0.9176624671506424,0.9951901700052096
reg_8_512_26_7_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,7,mlrnet,mlrnetresblock,0,nohp,3.6744611263275146,True,0.9230551877576835,0.9961553004568267
reg_8_512_26_7_NN_regularnetstandard_0_nohp,reg,8,512,26,7,NN,regularnetstandard,0,nohp,2.339740514755249,True,0.9291224698398157,0.9959675287987219
reg_8_512_26_7_NN_regularnetresblock_0_nohp,reg,8,512,26,7,NN,regularnetresblock,0,nohp,4.311511754989624,True,0.9331307126797448,0.9950552384706238
reg_8_512_26_8_GBDT_CAT_0_nohp,reg,8,512,26,8,GBDT,CAT,0,nohp,47.643401861190796,True,0.8857431514995334,0.999004221628625
reg_8_512_26_8_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,8,mlrnet,mlrnetstandard,0,nohp,3.5283477306365967,True,0.8619400143720277,0.9907022211417805
reg_8_512_26_8_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,8,mlrnet,mlrnetresblock,0,nohp,3.6280646324157715,True,0.8591369828499418,0.990664499389917
reg_8_512_26_8_NN_regularnetstandard_0_nohp,reg,8,512,26,8,NN,regularnetstandard,0,nohp,2.3100838661193848,True,0.8666563501660748,0.9915832675168058
reg_8_512_26_8_NN_regularnetresblock_0_nohp,reg,8,512,26,8,NN,regularnetresblock,0,nohp,4.2262043952941895,True,0.8648526665227922,0.9872432682236549
reg_8_512_26_9_GBDT_CAT_0_nohp,reg,8,512,26,9,GBDT,CAT,0,nohp,47.477091550827026,True,0.9746011426570163,0.9991150642756506
reg_8_512_26_9_mlrnet_mlrnetstandard_0_nohp,reg,8,512,26,9,mlrnet,mlrnetstandard,0,nohp,3.4828834533691406,True,0.9237780309038399,0.986808686352518
reg_8_512_26_9_mlrnet_mlrnetresblock_0_nohp,reg,8,512,26,9,mlrnet,mlrnetresblock,0,nohp,3.5258214473724365,True,0.9293138982380046,0.9856331528080706
reg_8_512_26_9_NN_regularnetstandard_0_nohp,reg,8,512,26,9,NN,regularnetstandard,0,nohp,2.3144726753234863,True,0.9327943585578294,0.9887971885602642
reg_8_512_26_9_NN_regularnetresblock_0_nohp,reg,8,512,26,9,NN,regularnetresblock,0,nohp,4.244590520858765,True,0.9351685895748456,0.9869102550152847
reg_9_512_26_0_GBDT_CAT_0_nohp,reg,9,512,26,0,GBDT,CAT,0,nohp,46.11245894432068,True,0.9876613687855145,0.9996458010299406
reg_9_512_26_0_mlrnet_mlrnetstandard_0_nohp,reg,9,512,26,0,mlrnet,mlrnetstandard,0,nohp,8.029922008514404,True,0.9847083045958348,0.9986491355047686
reg_9_512_26_0_mlrnet_mlrnetresblock_0_nohp,reg,9,512,26,0,mlrnet,mlrnetresblock,0,nohp,3.597524404525757,True,0.9848149283250557,0.9988415060681526
reg_9_512_26_0_NN_regularnetstandard_0_nohp,reg,9,512,26,0,NN,regularnetstandard,0,nohp,2.2590339183807373,True,0.9837398910736962,0.9984294818937199
reg_9_512_26_0_NN_regularnetresblock_0_nohp,reg,9,512,26,0,NN,regularnetresblock,0,nohp,4.238635301589966,True,0.9835191541611339,0.9980667043315053
reg_9_512_26_1_GBDT_CAT_0_nohp,reg,9,512,26,1,GBDT,CAT,0,nohp,46.373340129852295,True,0.9919260277753195,0.9996562691181262
reg_9_512_26_1_mlrnet_mlrnetstandard_0_nohp,reg,9,512,26,1,mlrnet,mlrnetstandard,0,nohp,3.4536731243133545,True,0.9867743495714282,0.9987598878009469
reg_9_512_26_1_mlrnet_mlrnetresblock_0_nohp,reg,9,512,26,1,mlrnet,mlrnetresblock,0,nohp,3.661081075668335,True,0.9863086713549267,0.9989742637267695
reg_9_512_26_1_NN_regularnetstandard_0_nohp,reg,9,512,26,1,NN,regularnetstandard,0,nohp,2.2742114067077637,True,0.9841728307294483,0.9989861241383702
reg_9_512_26_1_NN_regularnetresblock_0_nohp,reg,9,512,26,1,NN,regularnetresblock,0,nohp,4.322589635848999,True,0.985595078963795,0.9982094870740568
reg_9_512_26_2_GBDT_CAT_0_nohp,reg,9,512,26,2,GBDT,CAT,0,nohp,46.38487005233765,True,0.9945302446025515,0.9996257930293311
reg_9_512_26_2_mlrnet_mlrnetstandard_0_nohp,reg,9,512,26,2,mlrnet,mlrnetstandard,0,nohp,3.357074737548828,True,0.9903150792698404,0.9935879545658628
reg_9_512_26_2_mlrnet_mlrnetresblock_0_nohp,reg,9,512,26,2,mlrnet,mlrnetresblock,0,nohp,3.459064483642578,True,0.9895308789282716,0.9925683273609016
