id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_5_96_14_4_GBDT_xgb_sklearn_0_nohp,clf,5,96,14,4,GBDT,xgb_sklearn,0,nohp,0.04520440101623535,True,1.0,1.0,1.0,1.0
clf_5_96_14_4_GBDT_ADABoost_0_nohp,clf,5,96,14,4,GBDT,ADABoost,0,nohp,0.07711243629455566,True,1.0,1.0,1.0,1.0
clf_5_96_14_4_NN_MLP_sklearn_0_nohp,clf,5,96,14,4,NN,MLP_sklearn,0,nohp,0.12250614166259766,True,0.92,1.0,0.96875,0.989563567362429
clf_5_96_14_4_RF_RF_0_nohp,clf,5,96,14,4,RF,RF,0,nohp,0.12395739555358887,True,1.0,1.0,1.0,1.0
clf_5_96_14_4_GBDT_XGBoost_0_nohp,clf,5,96,14,4,GBDT,XGBoost,0,nohp,0.015624046325683594,True,1.0,1.0,0.9895833333333334,1.0
clf_5_96_14_4_GBDT_LGBM_0_nohp,clf,5,96,14,4,GBDT,LGBM,0,nohp,0.011252641677856445,True,1.0,1.0,1.0,1.0
clf_5_96_14_4_mlrnet_mlrnetfast_0_nohp,clf,5,96,14,4,mlrnet,mlrnetfast,0,nohp,1.2869980335235596,True,0.96,1.0,0.9791666666666666,0.9772296015180265
clf_5_96_14_4_NN_regularnetfast_0_nohp,clf,5,96,14,4,NN,regularnetfast,0,nohp,1.019587755203247,True,0.96,1.0,0.9791666666666666,0.9753320683111955
clf_5_96_14_5_Baseline_Intercept_0_nohp,clf,5,96,14,5,Baseline,Intercept,0,nohp,0.002067089080810547,True,0.6,0.3630952380952381,0.53125,0.5465587044534413
clf_5_96_14_5_GLM_Ridge_0_nohp,clf,5,96,14,5,GLM,Ridge,0,nohp,0.030167818069458008,True,0.88,0.7857142857142857,0.9895833333333334,0.9995501574448943
clf_5_96_14_5_GLM_LinearRidge_0_nohp,clf,5,96,14,5,GLM,LinearRidge,0,nohp,0.003979921340942383,True,0.88,0.8095238095238095,0.9375,0.9946018893387314
clf_5_96_14_5_GLM_Lasso_0_nohp,clf,5,96,14,5,GLM,Lasso,0,nohp,0.02835226058959961,True,0.92,0.8511904761904762,0.9895833333333334,1.0
clf_5_96_14_5_GLM_Enet_0_nohp,clf,5,96,14,5,GLM,Enet,0,nohp,0.2199103832244873,True,0.96,0.8214285714285714,1.0,1.0
clf_5_96_14_5_QDA_QDA_0_nohp,clf,5,96,14,5,QDA,QDA,0,nohp,0.0032045841217041016,True,0.84,0.41071428571428575,0.6979166666666666,0.8047683310841206
clf_5_96_14_5_TREE_CART_0_nohp,clf,5,96,14,5,TREE,CART,0,nohp,0.002588033676147461,True,0.96,0.875,1.0,1.0
clf_5_96_14_5_TREE_XCART_0_nohp,clf,5,96,14,5,TREE,XCART,0,nohp,0.0025756359100341797,True,0.88,0.726190476190476,1.0,1.0
clf_5_96_14_5_RF_XRF_0_nohp,clf,5,96,14,5,RF,XRF,0,nohp,0.09587550163269043,True,0.88,0.7797619047619048,1.0,1.0
clf_5_96_14_5_GBDT_xgb_sklearn_0_nohp,clf,5,96,14,5,GBDT,xgb_sklearn,0,nohp,0.03936314582824707,True,0.96,0.875,1.0,1.0
clf_5_96_14_5_GBDT_ADABoost_0_nohp,clf,5,96,14,5,GBDT,ADABoost,0,nohp,0.004282951354980469,True,0.96,0.875,1.0,1.0
clf_5_96_14_5_NN_MLP_sklearn_0_nohp,clf,5,96,14,5,NN,MLP_sklearn,0,nohp,0.11837244033813477,True,0.88,0.6904761904761905,0.9895833333333334,1.0
clf_5_96_14_5_RF_RF_0_nohp,clf,5,96,14,5,RF,RF,0,nohp,0.12003779411315918,True,0.96,0.8928571428571428,1.0,1.0
clf_5_96_14_5_GBDT_XGBoost_0_nohp,clf,5,96,14,5,GBDT,XGBoost,0,nohp,0.014952659606933594,True,0.96,0.863095238095238,1.0,1.0
clf_5_96_14_5_GBDT_LGBM_0_nohp,clf,5,96,14,5,GBDT,LGBM,0,nohp,0.011250019073486328,True,0.96,0.9523809523809523,1.0,1.0
clf_5_96_14_5_mlrnet_mlrnetfast_0_nohp,clf,5,96,14,5,mlrnet,mlrnetfast,0,nohp,1.561685562133789,True,0.88,0.8095238095238095,1.0,1.0
clf_5_96_14_5_NN_regularnetfast_0_nohp,clf,5,96,14,5,NN,regularnetfast,0,nohp,1.5519416332244873,True,0.88,0.7142857142857143,0.9895833333333334,1.0
clf_5_96_14_6_Baseline_Intercept_0_nohp,clf,5,96,14,6,Baseline,Intercept,0,nohp,0.0029668807983398438,True,0.56,0.6166666666666667,0.5104166666666666,0.4841269841269841
clf_5_96_14_6_GLM_Ridge_0_nohp,clf,5,96,14,6,GLM,Ridge,0,nohp,0.029935598373413086,True,0.92,0.98,1.0,1.0
clf_5_96_14_6_GLM_LinearRidge_0_nohp,clf,5,96,14,6,GLM,LinearRidge,0,nohp,0.003958463668823242,True,0.84,0.98,0.9375,0.9764309764309765
clf_5_96_14_6_GLM_Lasso_0_nohp,clf,5,96,14,6,GLM,Lasso,0,nohp,0.03338003158569336,True,1.0,1.0,0.9791666666666666,0.9836459836459837
clf_5_96_14_6_GLM_Enet_0_nohp,clf,5,96,14,6,GLM,Enet,0,nohp,0.21979117393493652,True,0.96,1.0,0.96875,0.9759499759499759
clf_5_96_14_6_QDA_QDA_0_nohp,clf,5,96,14,6,QDA,QDA,0,nohp,0.0033288002014160156,True,0.92,0.92,0.8541666666666666,0.9783549783549783
clf_5_96_14_6_TREE_CART_0_nohp,clf,5,96,14,6,TREE,CART,0,nohp,0.0027811527252197266,True,1.0,1.0,1.0,1.0
clf_5_96_14_6_TREE_XCART_0_nohp,clf,5,96,14,6,TREE,XCART,0,nohp,0.002538919448852539,True,0.96,0.95,1.0,1.0
clf_5_96_14_6_RF_XRF_0_nohp,clf,5,96,14,6,RF,XRF,0,nohp,0.0966346263885498,True,0.96,1.0,1.0,1.0
clf_5_96_14_6_GBDT_xgb_sklearn_0_nohp,clf,5,96,14,6,GBDT,xgb_sklearn,0,nohp,0.045469045639038086,True,0.96,1.0,1.0,1.0
clf_5_96_14_6_GBDT_ADABoost_0_nohp,clf,5,96,14,6,GBDT,ADABoost,0,nohp,0.07300710678100586,True,1.0,1.0,1.0,1.0
clf_5_96_14_6_NN_MLP_sklearn_0_nohp,clf,5,96,14,6,NN,MLP_sklearn,0,nohp,0.11735820770263672,True,0.96,0.9933333333333334,0.96875,0.9927849927849928
clf_5_96_14_6_RF_RF_0_nohp,clf,5,96,14,6,RF,RF,0,nohp,0.1201627254486084,True,0.96,1.0,1.0,1.0
clf_5_96_14_6_GBDT_XGBoost_0_nohp,clf,5,96,14,6,GBDT,XGBoost,0,nohp,0.015578985214233398,True,1.0,1.0,1.0,1.0
clf_5_96_14_6_GBDT_LGBM_0_nohp,clf,5,96,14,6,GBDT,LGBM,0,nohp,0.011171340942382812,True,0.96,1.0,1.0,1.0
clf_5_96_14_6_mlrnet_mlrnetfast_0_nohp,clf,5,96,14,6,mlrnet,mlrnetfast,0,nohp,1.289825201034546,True,0.92,0.9933333333333334,0.96875,0.9956709956709957
clf_5_96_14_6_NN_regularnetfast_0_nohp,clf,5,96,14,6,NN,regularnetfast,0,nohp,1.0373625755310059,True,0.96,1.0,0.96875,0.9956709956709956
clf_5_96_14_7_Baseline_Intercept_0_nohp,clf,5,96,14,7,Baseline,Intercept,0,nohp,0.0023016929626464844,True,0.68,0.4227941176470589,0.5833333333333334,0.5014051522248243
clf_5_96_14_7_GLM_Ridge_0_nohp,clf,5,96,14,7,GLM,Ridge,0,nohp,0.031368255615234375,True,0.92,0.9852941176470588,1.0,1.0
clf_5_96_14_7_GLM_LinearRidge_0_nohp,clf,5,96,14,7,GLM,LinearRidge,0,nohp,0.004388570785522461,True,0.92,1.0,0.9375,0.9779859484777518
clf_5_96_14_7_GLM_Lasso_0_nohp,clf,5,96,14,7,GLM,Lasso,0,nohp,0.03490781784057617,True,1.0,1.0,0.96875,0.9859484777517564
clf_5_96_14_7_GLM_Enet_0_nohp,clf,5,96,14,7,GLM,Enet,0,nohp,0.21959376335144043,True,0.92,0.9926470588235294,0.96875,0.9868852459016393
clf_5_96_14_7_QDA_QDA_0_nohp,clf,5,96,14,7,QDA,QDA,0,nohp,0.003248453140258789,True,0.88,0.8823529411764706,0.9270833333333334,0.9644028103044496
clf_5_96_14_7_TREE_CART_0_nohp,clf,5,96,14,7,TREE,CART,0,nohp,0.0027923583984375,True,0.96,0.9705882352941176,1.0,1.0
clf_5_96_14_7_TREE_XCART_0_nohp,clf,5,96,14,7,TREE,XCART,0,nohp,0.002532482147216797,True,0.96,0.9705882352941176,1.0,1.0
clf_5_96_14_7_RF_XRF_0_nohp,clf,5,96,14,7,RF,XRF,0,nohp,0.09783625602722168,True,0.92,0.9779411764705882,1.0,1.0
clf_5_96_14_7_GBDT_xgb_sklearn_0_nohp,clf,5,96,14,7,GBDT,xgb_sklearn,0,nohp,0.04588603973388672,True,0.96,0.9705882352941176,1.0,1.0
clf_5_96_14_7_GBDT_ADABoost_0_nohp,clf,5,96,14,7,GBDT,ADABoost,0,nohp,0.07265591621398926,True,1.0,1.0,1.0,1.0
clf_5_96_14_7_NN_MLP_sklearn_0_nohp,clf,5,96,14,7,NN,MLP_sklearn,0,nohp,0.11704277992248535,True,0.92,0.9338235294117647,0.9791666666666666,0.9911007025761124
clf_5_96_14_7_RF_RF_0_nohp,clf,5,96,14,7,RF,RF,0,nohp,0.11870670318603516,True,1.0,1.0,1.0,1.0
clf_5_96_14_7_GBDT_XGBoost_0_nohp,clf,5,96,14,7,GBDT,XGBoost,0,nohp,0.016486406326293945,True,1.0,1.0,0.9895833333333334,1.0
clf_5_96_14_7_GBDT_LGBM_0_nohp,clf,5,96,14,7,GBDT,LGBM,0,nohp,0.011381387710571289,True,1.0,1.0,1.0,1.0
clf_5_96_14_7_mlrnet_mlrnetfast_0_nohp,clf,5,96,14,7,mlrnet,mlrnetfast,0,nohp,1.545356273651123,True,0.96,0.9705882352941175,0.9895833333333334,1.0
clf_5_96_14_7_NN_regularnetfast_0_nohp,clf,5,96,14,7,NN,regularnetfast,0,nohp,1.5088577270507812,True,0.96,0.963235294117647,1.0,1.0
clf_5_96_14_8_Baseline_Intercept_0_nohp,clf,5,96,14,8,Baseline,Intercept,0,nohp,0.002078533172607422,True,0.56,0.3942307692307692,0.6145833333333334,0.4997518610421836
clf_5_96_14_8_GLM_Ridge_0_nohp,clf,5,96,14,8,GLM,Ridge,0,nohp,0.0314183235168457,True,0.96,1.0,1.0,1.0
clf_5_96_14_8_GLM_LinearRidge_0_nohp,clf,5,96,14,8,GLM,LinearRidge,0,nohp,0.003958463668823242,True,0.96,1.0,0.9270833333333334,0.9766749379652606
clf_5_96_14_8_GLM_Lasso_0_nohp,clf,5,96,14,8,GLM,Lasso,0,nohp,0.034746646881103516,True,1.0,1.0,0.96875,0.9833746898263028
clf_5_96_14_8_GLM_Enet_0_nohp,clf,5,96,14,8,GLM,Enet,0,nohp,0.218247652053833,True,0.92,1.0,0.9583333333333334,0.9846153846153847
clf_5_96_14_8_QDA_QDA_0_nohp,clf,5,96,14,8,QDA,QDA,0,nohp,0.003172159194946289,True,0.72,0.923076923076923,0.8645833333333334,0.9612903225806452
clf_5_96_14_8_TREE_CART_0_nohp,clf,5,96,14,8,TREE,CART,0,nohp,0.0026764869689941406,True,1.0,1.0,1.0,1.0
clf_5_96_14_8_TREE_XCART_0_nohp,clf,5,96,14,8,TREE,XCART,0,nohp,0.0025777816772460938,True,0.96,0.9583333333333333,1.0,1.0
clf_5_96_14_8_RF_XRF_0_nohp,clf,5,96,14,8,RF,XRF,0,nohp,0.09561848640441895,True,0.96,0.9935897435897436,1.0,1.0
clf_5_96_14_8_GBDT_xgb_sklearn_0_nohp,clf,5,96,14,8,GBDT,xgb_sklearn,0,nohp,0.04518413543701172,True,1.0,1.0,1.0,1.0
clf_5_96_14_8_GBDT_ADABoost_0_nohp,clf,5,96,14,8,GBDT,ADABoost,0,nohp,0.07303619384765625,True,1.0,1.0,1.0,1.0
clf_5_96_14_8_NN_MLP_sklearn_0_nohp,clf,5,96,14,8,NN,MLP_sklearn,0,nohp,0.11473298072814941,True,0.96,0.9743589743589743,0.9791666666666666,0.9920595533498759
clf_5_96_14_8_RF_RF_0_nohp,clf,5,96,14,8,RF,RF,0,nohp,0.1206045150756836,True,1.0,1.0,1.0,1.0
clf_5_96_14_8_GBDT_XGBoost_0_nohp,clf,5,96,14,8,GBDT,XGBoost,0,nohp,0.01573491096496582,True,1.0,1.0,0.9895833333333334,1.0
clf_5_96_14_8_GBDT_LGBM_0_nohp,clf,5,96,14,8,GBDT,LGBM,0,nohp,0.011358022689819336,True,1.0,1.0,1.0,1.0
clf_5_96_14_8_mlrnet_mlrnetfast_0_nohp,clf,5,96,14,8,mlrnet,mlrnetfast,0,nohp,1.4358305931091309,True,0.92,0.9807692307692308,0.9895833333333334,0.9985111662531018
clf_5_96_14_8_NN_regularnetfast_0_nohp,clf,5,96,14,8,NN,regularnetfast,0,nohp,1.0020549297332764,True,0.92,0.9551282051282051,0.96875,0.9866004962779157
clf_5_96_14_9_Baseline_Intercept_0_nohp,clf,5,96,14,9,Baseline,Intercept,0,nohp,0.002151012420654297,True,0.36,0.4298245614035088,0.6354166666666666,0.4367842418689877
clf_5_96_14_9_GLM_Ridge_0_nohp,clf,5,96,14,9,GLM,Ridge,0,nohp,0.030405759811401367,True,0.92,0.956140350877193,1.0,1.0
clf_5_96_14_9_GLM_LinearRidge_0_nohp,clf,5,96,14,9,GLM,LinearRidge,0,nohp,0.00400543212890625,True,0.92,1.0,0.9479166666666666,0.983508932661475
clf_5_96_14_9_GLM_Lasso_0_nohp,clf,5,96,14,9,GLM,Lasso,0,nohp,0.033158063888549805,True,0.96,0.9824561403508772,0.9895833333333334,0.9986257443884563
clf_5_96_14_9_GLM_Enet_0_nohp,clf,5,96,14,9,GLM,Enet,0,nohp,0.22032380104064941,True,0.84,0.956140350877193,0.9895833333333334,1.0
clf_5_96_14_9_QDA_QDA_0_nohp,clf,5,96,14,9,QDA,QDA,0,nohp,0.003155946731567383,True,0.76,0.736842105263158,0.9270833333333334,0.9354099862574439
clf_5_96_14_9_TREE_CART_0_nohp,clf,5,96,14,9,TREE,CART,0,nohp,0.002765655517578125,True,0.84,0.8947368421052632,1.0,1.0
clf_5_96_14_9_TREE_XCART_0_nohp,clf,5,96,14,9,TREE,XCART,0,nohp,0.0024085044860839844,True,0.8,0.7543859649122806,1.0,1.0
clf_5_96_14_9_RF_XRF_0_nohp,clf,5,96,14,9,RF,XRF,0,nohp,0.09629297256469727,True,0.96,0.9912280701754387,1.0,1.0
clf_5_96_14_9_GBDT_xgb_sklearn_0_nohp,clf,5,96,14,9,GBDT,xgb_sklearn,0,nohp,0.04557919502258301,True,0.8,0.8947368421052633,1.0,1.0
clf_5_96_14_9_GBDT_ADABoost_0_nohp,clf,5,96,14,9,GBDT,ADABoost,0,nohp,0.0735468864440918,True,0.96,0.9912280701754386,1.0,1.0
clf_5_96_14_9_NN_MLP_sklearn_0_nohp,clf,5,96,14,9,NN,MLP_sklearn,0,nohp,0.11837625503540039,True,0.96,1.0,0.9791666666666666,0.9931287219422813
clf_5_96_14_9_RF_RF_0_nohp,clf,5,96,14,9,RF,RF,0,nohp,0.12121391296386719,True,0.96,1.0,1.0,1.0
clf_5_96_14_9_GBDT_XGBoost_0_nohp,clf,5,96,14,9,GBDT,XGBoost,0,nohp,0.015807390213012695,True,0.96,0.9824561403508771,1.0,1.0
clf_5_96_14_9_GBDT_LGBM_0_nohp,clf,5,96,14,9,GBDT,LGBM,0,nohp,0.010743856430053711,True,1.0,1.0,1.0,1.0
clf_5_96_14_9_mlrnet_mlrnetfast_0_nohp,clf,5,96,14,9,mlrnet,mlrnetfast,0,nohp,1.5047578811645508,True,0.92,1.0,0.9791666666666666,0.9981676591846084
clf_5_96_14_9_NN_regularnetfast_0_nohp,clf,5,96,14,9,NN,regularnetfast,0,nohp,1.1826138496398926,True,0.92,0.9912280701754387,0.96875,0.9935868071461292
clf_6_97_16_0_GLM_LinearRidge_0_nohp,clf,6,97,16,0,GLM,LinearRidge,0,nohp,0.1626420021057129,True,0.92,0.9551282051282051,0.9484536082474226,0.9914893617021276
clf_6_97_16_0_GLM_Lasso_0_nohp,clf,6,97,16,0,GLM,Lasso,0,nohp,0.04864645004272461,True,0.88,0.9871794871794872,0.9278350515463918,0.9917021276595744
clf_6_97_16_0_GLM_Enet_0_nohp,clf,6,97,16,0,GLM,Enet,0,nohp,0.2389230728149414,True,0.92,1.0,0.9175257731958762,0.9442553191489361
clf_6_97_16_0_QDA_QDA_0_nohp,clf,6,97,16,0,QDA,QDA,0,nohp,0.005602598190307617,True,0.88,0.9455128205128205,0.9484536082474226,0.9672340425531915
clf_6_97_16_0_TREE_CART_0_nohp,clf,6,97,16,0,TREE,CART,0,nohp,0.0031805038452148438,True,0.92,0.9198717948717948,1.0,1.0
clf_6_97_16_0_TREE_XCART_0_nohp,clf,6,97,16,0,TREE,XCART,0,nohp,0.002721071243286133,True,0.96,0.9615384615384616,1.0,1.0
clf_6_97_16_0_RF_XRF_0_nohp,clf,6,97,16,0,RF,XRF,0,nohp,0.09575986862182617,True,0.92,0.9871794871794872,1.0,1.0
clf_6_97_16_0_GBDT_xgb_sklearn_0_nohp,clf,6,97,16,0,GBDT,xgb_sklearn,0,nohp,0.05562543869018555,True,0.96,0.9551282051282051,1.0,1.0
clf_6_97_16_0_GBDT_ADABoost_0_nohp,clf,6,97,16,0,GBDT,ADABoost,0,nohp,0.07455062866210938,True,0.84,0.9743589743589743,1.0,1.0
clf_6_97_16_0_NN_MLP_sklearn_0_nohp,clf,6,97,16,0,NN,MLP_sklearn,0,nohp,0.11499881744384766,True,0.88,0.967948717948718,1.0,1.0
clf_6_97_16_0_RF_RF_0_nohp,clf,6,97,16,0,RF,RF,0,nohp,0.12000584602355957,True,0.96,0.9871794871794872,1.0,1.0
clf_6_97_16_0_GBDT_XGBoost_0_nohp,clf,6,97,16,0,GBDT,XGBoost,0,nohp,0.04329967498779297,True,0.96,1.0,1.0,1.0
clf_6_97_16_0_GBDT_LGBM_0_nohp,clf,6,97,16,0,GBDT,LGBM,0,nohp,0.03224587440490723,True,0.96,0.9871794871794872,1.0,1.0
clf_6_97_16_0_mlrnet_mlrnetfast_0_nohp,clf,6,97,16,0,mlrnet,mlrnetfast,0,nohp,6.214328289031982,True,0.84,0.923076923076923,0.9896907216494846,1.0
clf_6_97_16_0_NN_regularnetfast_0_nohp,clf,6,97,16,0,NN,regularnetfast,0,nohp,1.5540075302124023,True,0.84,0.9615384615384615,1.0,1.0
clf_6_97_16_1_Baseline_Intercept_0_nohp,clf,6,97,16,1,Baseline,Intercept,0,nohp,0.003714323043823242,True,0.6,0.4423076923076923,0.5051546391752577,0.4753191489361703
clf_6_97_16_1_GLM_Ridge_0_nohp,clf,6,97,16,1,GLM,Ridge,0,nohp,0.03381013870239258,True,0.92,0.9358974358974359,1.0,1.0
clf_6_97_16_1_GLM_LinearRidge_0_nohp,clf,6,97,16,1,GLM,LinearRidge,0,nohp,0.007892370223999023,True,0.96,0.9615384615384616,0.9381443298969072,0.994468085106383
clf_6_97_16_1_GLM_Lasso_0_nohp,clf,6,97,16,1,GLM,Lasso,0,nohp,0.04414057731628418,True,0.92,0.9935897435897436,0.9175257731958762,0.9938297872340426
clf_6_97_16_1_GLM_Enet_0_nohp,clf,6,97,16,1,GLM,Enet,0,nohp,0.24065089225769043,True,0.96,0.9935897435897436,0.9278350515463918,0.9942553191489362
clf_6_97_16_1_QDA_QDA_0_nohp,clf,6,97,16,1,QDA,QDA,0,nohp,0.0036003589630126953,True,0.92,0.9583333333333334,0.9278350515463918,0.9689361702127659
clf_6_97_16_1_TREE_CART_0_nohp,clf,6,97,16,1,TREE,CART,0,nohp,0.0029795169830322266,True,0.88,0.8846153846153846,1.0,1.0
clf_6_97_16_1_TREE_XCART_0_nohp,clf,6,97,16,1,TREE,XCART,0,nohp,0.0026357173919677734,True,0.84,0.8429487179487177,1.0,1.0
clf_6_97_16_1_RF_XRF_0_nohp,clf,6,97,16,1,RF,XRF,0,nohp,0.09546685218811035,True,0.96,0.9935897435897435,1.0,1.0
clf_6_97_16_1_GBDT_xgb_sklearn_0_nohp,clf,6,97,16,1,GBDT,xgb_sklearn,0,nohp,0.054804325103759766,True,0.84,0.9807692307692307,1.0,1.0
clf_6_97_16_1_GBDT_ADABoost_0_nohp,clf,6,97,16,1,GBDT,ADABoost,0,nohp,0.07507896423339844,True,0.92,0.9935897435897436,1.0,1.0
clf_6_97_16_1_NN_MLP_sklearn_0_nohp,clf,6,97,16,1,NN,MLP_sklearn,0,nohp,0.12383770942687988,True,0.96,0.9935897435897436,1.0,1.0
clf_6_97_16_1_RF_RF_0_nohp,clf,6,97,16,1,RF,RF,0,nohp,0.1277904510498047,True,0.92,1.0,1.0,1.0
clf_6_97_16_1_GBDT_XGBoost_0_nohp,clf,6,97,16,1,GBDT,XGBoost,0,nohp,0.018002986907958984,True,0.96,1.0,1.0,1.0
clf_6_97_16_1_GBDT_LGBM_0_nohp,clf,6,97,16,1,GBDT,LGBM,0,nohp,0.011794567108154297,True,1.0,1.0,1.0,1.0
clf_6_97_16_1_mlrnet_mlrnetfast_0_nohp,clf,6,97,16,1,mlrnet,mlrnetfast,0,nohp,1.5842149257659912,True,0.96,0.9230769230769231,1.0,1.0
clf_6_97_16_1_NN_regularnetfast_0_nohp,clf,6,97,16,1,NN,regularnetfast,0,nohp,1.5579280853271484,True,0.92,0.9230769230769231,1.0,1.0
clf_6_97_16_2_Baseline_Intercept_0_nohp,clf,6,97,16,2,Baseline,Intercept,0,nohp,0.002124786376953125,True,0.56,0.6378205128205128,0.4742268041237113,0.43282312925170063
clf_6_97_16_2_GLM_Ridge_0_nohp,clf,6,97,16,2,GLM,Ridge,0,nohp,0.03086709976196289,True,0.76,0.826923076923077,0.9175257731958762,0.947704081632653
clf_6_97_16_2_GLM_LinearRidge_0_nohp,clf,6,97,16,2,GLM,LinearRidge,0,nohp,0.003980159759521484,True,0.88,0.9551282051282053,0.9484536082474226,0.9880952380952381
clf_6_97_16_2_GLM_Lasso_0_nohp,clf,6,97,16,2,GLM,Lasso,0,nohp,0.045522212982177734,True,0.88,0.923076923076923,0.9278350515463918,0.9640731292517005
clf_6_97_16_2_GLM_Enet_0_nohp,clf,6,97,16,2,GLM,Enet,0,nohp,0.24288058280944824,True,0.88,0.9551282051282052,0.9484536082474226,0.9910714285714286
clf_6_97_16_2_QDA_QDA_0_nohp,clf,6,97,16,2,QDA,QDA,0,nohp,0.0030701160430908203,True,0.84,0.9230769230769231,0.9278350515463918,0.9906462585034014
clf_6_97_16_2_TREE_CART_0_nohp,clf,6,97,16,2,TREE,CART,0,nohp,0.0028030872344970703,True,0.84,0.8429487179487178,1.0,1.0
clf_6_97_16_2_TREE_XCART_0_nohp,clf,6,97,16,2,TREE,XCART,0,nohp,0.0027968883514404297,True,0.88,0.875,1.0,1.0
clf_6_97_16_2_RF_XRF_0_nohp,clf,6,97,16,2,RF,XRF,0,nohp,0.09588384628295898,True,0.92,0.9615384615384616,1.0,1.0
clf_6_97_16_2_GBDT_xgb_sklearn_0_nohp,clf,6,97,16,2,GBDT,xgb_sklearn,0,nohp,0.055907249450683594,True,0.84,0.9807692307692307,1.0,1.0
clf_6_97_16_2_GBDT_ADABoost_0_nohp,clf,6,97,16,2,GBDT,ADABoost,0,nohp,0.07506775856018066,True,0.88,0.9743589743589745,1.0,1.0
clf_6_97_16_2_NN_MLP_sklearn_0_nohp,clf,6,97,16,2,NN,MLP_sklearn,0,nohp,0.11278390884399414,True,0.88,0.9551282051282052,1.0,1.0
clf_6_97_16_2_RF_RF_0_nohp,clf,6,97,16,2,RF,RF,0,nohp,0.12050962448120117,True,0.88,0.9743589743589743,1.0,1.0
clf_6_97_16_2_GBDT_XGBoost_0_nohp,clf,6,97,16,2,GBDT,XGBoost,0,nohp,0.018067359924316406,True,0.92,0.9935897435897436,0.9896907216494846,1.0
clf_6_97_16_2_GBDT_LGBM_0_nohp,clf,6,97,16,2,GBDT,LGBM,0,nohp,0.011451959609985352,True,0.92,0.9871794871794871,1.0,1.0
clf_6_97_16_2_mlrnet_mlrnetfast_0_nohp,clf,6,97,16,2,mlrnet,mlrnetfast,0,nohp,1.5026473999023438,True,0.84,0.9551282051282052,0.979381443298969,0.9995748299319728
clf_6_97_16_2_NN_regularnetfast_0_nohp,clf,6,97,16,2,NN,regularnetfast,0,nohp,1.0548558235168457,True,0.92,0.9743589743589745,0.979381443298969,0.9919217687074829
clf_6_97_16_3_Baseline_Intercept_0_nohp,clf,6,97,16,3,Baseline,Intercept,0,nohp,0.00208282470703125,True,0.56,0.43181818181818177,0.4639175257731959,0.5461309523809524
clf_6_97_16_3_GLM_Ridge_0_nohp,clf,6,97,16,3,GLM,Ridge,0,nohp,0.0312502384185791,True,0.84,0.9805194805194806,0.9896907216494846,1.0
clf_6_97_16_3_GLM_LinearRidge_0_nohp,clf,6,97,16,3,GLM,LinearRidge,0,nohp,0.003824472427368164,True,0.88,0.9545454545454546,0.9587628865979382,0.9885204081632653
clf_6_97_16_3_GLM_Lasso_0_nohp,clf,6,97,16,3,GLM,Lasso,0,nohp,0.06908631324768066,True,0.96,0.974025974025974,0.9587628865979382,0.9974489795918368
clf_6_97_16_3_GLM_Enet_0_nohp,clf,6,97,16,3,GLM,Enet,0,nohp,0.24229145050048828,True,0.96,0.9805194805194806,0.9587628865979382,0.9970238095238095
clf_6_97_16_3_QDA_QDA_0_nohp,clf,6,97,16,3,QDA,QDA,0,nohp,0.0030663013458251953,True,1.0,1.0,0.9278350515463918,0.9532312925170069
clf_6_97_16_3_TREE_CART_0_nohp,clf,6,97,16,3,TREE,CART,0,nohp,0.0028073787689208984,True,0.88,0.8831168831168831,1.0,1.0
clf_6_97_16_3_TREE_XCART_0_nohp,clf,6,97,16,3,TREE,XCART,0,nohp,0.0024547576904296875,True,0.84,0.8571428571428572,1.0,1.0
clf_6_97_16_3_RF_XRF_0_nohp,clf,6,97,16,3,RF,XRF,0,nohp,0.14035558700561523,True,0.84,0.9675324675324675,1.0,1.0
clf_6_97_16_3_GBDT_xgb_sklearn_0_nohp,clf,6,97,16,3,GBDT,xgb_sklearn,0,nohp,0.05587649345397949,True,0.88,0.9415584415584416,1.0,1.0
clf_6_97_16_3_GBDT_ADABoost_0_nohp,clf,6,97,16,3,GBDT,ADABoost,0,nohp,0.07481145858764648,True,0.92,0.9870129870129869,1.0,1.0
clf_6_97_16_3_NN_MLP_sklearn_0_nohp,clf,6,97,16,3,NN,MLP_sklearn,0,nohp,0.1187295913696289,True,0.88,0.9805194805194806,0.9896907216494846,1.0
clf_6_97_16_3_RF_RF_0_nohp,clf,6,97,16,3,RF,RF,0,nohp,0.12119722366333008,True,0.92,0.9805194805194806,1.0,1.0
clf_6_97_16_3_GBDT_XGBoost_0_nohp,clf,6,97,16,3,GBDT,XGBoost,0,nohp,0.018027067184448242,True,0.92,0.9805194805194805,1.0,1.0
clf_6_97_16_3_GBDT_LGBM_0_nohp,clf,6,97,16,3,GBDT,LGBM,0,nohp,0.011534452438354492,True,0.96,0.9935064935064934,1.0,1.0
clf_6_97_16_3_mlrnet_mlrnetfast_0_nohp,clf,6,97,16,3,mlrnet,mlrnetfast,0,nohp,1.1282875537872314,True,0.92,0.974025974025974,0.9587628865979382,0.9931972789115646
clf_6_97_16_3_NN_regularnetfast_0_nohp,clf,6,97,16,3,NN,regularnetfast,0,nohp,1.025709867477417,True,0.92,0.974025974025974,0.9484536082474226,0.9982993197278912
